state,city,area,weekly_income,working_hours_per_day,orders_per_day,shift_timing,rainfall_intensity,temperature_trend,disruption_frequency,location_risk_score,income_per_hour,activity_level,shift_risk,risk_score
Maharashtra,Pune,Hinjewadi,5617,4,21,night,0.4,0.69,0.44,0.499,200.61,5.25,0.7,0.557
Maharashtra,Pune,Hinjewadi,9253,4,9,morning,0.4,0.69,0.44,0.499,330.46,2.25,0.2,0.477
Maharashtra,Pune,Hinjewadi,7726,10,25,night,0.4,0.69,0.44,0.499,110.37,2.5,0.7,0.507
Maharashtra,Pune,Hinjewadi,4736,10,21,morning,0.4,0.69,0.44,0.499,67.66,2.1,0.2,0.475
Maharashtra,Pune,Hinjewadi,8329,10,30,afternoon,0.4,0.69,0.44,0.499,118.99,3.0,0.3,0.497
Maharashtra,Pune,Hinjewadi,5849,10,26,night,0.4,0.69,0.44,0.499,83.56,2.6,0.7,0.509
Maharashtra,Pune,Hinjewadi,9910,10,23,evening,0.4,0.69,0.44,0.499,141.57,2.3,0.6,0.498
Maharashtra,Pune,Hinjewadi,9517,12,28,afternoon,0.4,0.69,0.44,0.499,113.3,2.33,0.3,0.484
Maharashtra,Pune,Hinjewadi,3879,12,23,afternoon,0.4,0.69,0.44,0.499,46.18,1.92,0.3,0.476
Maharashtra,Pune,Hinjewadi,9021,7,18,morning,0.4,0.69,0.44,0.499,184.1,2.57,0.2,0.484
Maharashtra,Pune,Hinjewadi,4396,8,29,afternoon,0.4,0.69,0.44,0.499,78.5,3.62,0.3,0.51
Maharashtra,Pune,Hinjewadi,6055,7,22,afternoon,0.4,0.69,0.44,0.499,123.57,3.14,0.3,0.5
Maharashtra,Pune,Hinjewadi,9312,9,25,morning,0.4,0.69,0.44,0.499,147.81,2.78,0.2,0.488
Maharashtra,Pune,Hinjewadi,4993,12,30,evening,0.4,0.69,0.44,0.499,59.44,2.5,0.6,0.502
Maharashtra,Pune,Hinjewadi,9686,5,30,night,0.4,0.69,0.44,0.499,276.74,6.0,0.7,0.557
Maharashtra,Pune,Hinjewadi,6276,7,34,night,0.4,0.69,0.44,0.499,128.08,4.86,0.7,0.555
Maharashtra,Pune,Hinjewadi,7954,11,20,afternoon,0.4,0.69,0.44,0.499,103.3,1.82,0.3,0.474
Maharashtra,Pune,Hinjewadi,8892,9,34,night,0.4,0.69,0.44,0.499,141.14,3.78,0.7,0.533
Maharashtra,Pune,Hinjewadi,9556,8,29,night,0.4,0.69,0.44,0.499,170.64,3.62,0.7,0.53
Maharashtra,Pune,Hinjewadi,4022,9,21,night,0.4,0.69,0.44,0.499,63.84,2.33,0.7,0.504
Maharashtra,Pune,Hinjewadi,4052,11,19,night,0.4,0.69,0.44,0.499,52.62,1.73,0.7,0.492
Maharashtra,Pune,Hinjewadi,5859,4,29,morning,0.4,0.69,0.44,0.499,209.25,7.25,0.2,0.532
Maharashtra,Pune,Hinjewadi,5893,12,34,evening,0.4,0.69,0.44,0.499,70.15,2.83,0.6,0.509
Maharashtra,Pune,Hinjewadi,7655,8,32,morning,0.4,0.69,0.44,0.499,136.7,4.0,0.2,0.512
Maharashtra,Pune,Hinjewadi,5725,6,32,morning,0.4,0.69,0.44,0.499,136.31,5.33,0.2,0.532
Maharashtra,Pune,Hinjewadi,9202,12,31,night,0.4,0.69,0.44,0.499,109.55,2.58,0.7,0.509
Maharashtra,Pune,Hinjewadi,9874,12,20,afternoon,0.4,0.69,0.44,0.499,117.55,1.67,0.3,0.471
Maharashtra,Pune,Hinjewadi,8681,6,8,evening,0.4,0.69,0.44,0.499,206.69,1.33,0.6,0.479
Maharashtra,Pune,Hinjewadi,5631,8,15,morning,0.4,0.69,0.44,0.499,100.55,1.88,0.2,0.47
Maharashtra,Pune,Hinjewadi,5226,11,30,afternoon,0.4,0.69,0.44,0.499,67.87,2.73,0.3,0.492
Maharashtra,Pune,Hinjewadi,8428,7,16,night,0.4,0.69,0.44,0.499,172.0,2.29,0.7,0.503
Maharashtra,Pune,Hinjewadi,6397,6,12,evening,0.4,0.69,0.44,0.499,152.31,2.0,0.6,0.493
Maharashtra,Pune,Hinjewadi,4948,10,16,morning,0.4,0.69,0.44,0.499,70.69,1.6,0.2,0.465
Maharashtra,Pune,Hinjewadi,5089,6,19,afternoon,0.4,0.69,0.44,0.499,121.17,3.17,0.3,0.501
Maharashtra,Pune,Hinjewadi,5810,9,14,night,0.4,0.69,0.44,0.499,92.22,1.56,0.7,0.489
Maharashtra,Pune,Hinjewadi,5368,5,10,afternoon,0.4,0.69,0.44,0.499,153.37,2.0,0.3,0.478
Maharashtra,Pune,Hinjewadi,4848,6,21,morning,0.4,0.69,0.44,0.499,115.43,3.5,0.2,0.502
Maharashtra,Pune,Hinjewadi,7086,6,22,afternoon,0.4,0.69,0.44,0.499,168.71,3.67,0.3,0.511
Maharashtra,Pune,Hinjewadi,5854,6,14,night,0.4,0.69,0.44,0.499,139.38,2.33,0.7,0.504
Maharashtra,Pune,Hinjewadi,5726,6,27,night,0.4,0.69,0.44,0.499,136.33,4.5,0.7,0.547
Maharashtra,Pune,Hinjewadi,7955,9,28,evening,0.4,0.69,0.44,0.499,126.27,3.11,0.6,0.515
Maharashtra,Pune,Hinjewadi,4319,10,14,night,0.4,0.69,0.44,0.499,61.7,1.4,0.7,0.485
Maharashtra,Pune,Hinjewadi,3913,9,27,afternoon,0.4,0.69,0.44,0.499,62.11,3.0,0.3,0.497
Maharashtra,Pune,Hinjewadi,5848,12,9,afternoon,0.4,0.69,0.44,0.499,69.62,0.75,0.3,0.453
Maharashtra,Pune,Hinjewadi,3298,7,22,afternoon,0.4,0.69,0.44,0.499,67.31,3.14,0.3,0.5
Maharashtra,Pune,Hinjewadi,3841,5,20,evening,0.4,0.69,0.44,0.499,109.74,4.0,0.6,0.532
Maharashtra,Pune,Hinjewadi,9471,6,11,evening,0.4,0.69,0.44,0.499,225.5,1.83,0.6,0.489
Maharashtra,Pune,Hinjewadi,9993,8,21,afternoon,0.4,0.69,0.44,0.499,178.45,2.62,0.3,0.49
Maharashtra,Pune,Hinjewadi,4693,12,17,morning,0.4,0.69,0.44,0.499,55.87,1.42,0.2,0.461
Maharashtra,Pune,Hinjewadi,4001,12,17,afternoon,0.4,0.69,0.44,0.499,47.63,1.42,0.3,0.466
Maharashtra,Pune,Hinjewadi,7213,9,26,evening,0.4,0.69,0.44,0.499,114.49,2.89,0.6,0.51
Maharashtra,Pune,Hinjewadi,5431,6,34,night,0.4,0.69,0.44,0.499,129.31,5.67,0.7,0.557
Maharashtra,Pune,Hinjewadi,7640,4,35,morning,0.4,0.69,0.44,0.499,272.86,8.75,0.2,0.532
Maharashtra,Pune,Hinjewadi,9432,12,20,afternoon,0.4,0.69,0.44,0.499,112.29,1.67,0.3,0.471
Maharashtra,Pune,Hinjewadi,6326,10,14,evening,0.4,0.69,0.44,0.499,90.37,1.4,0.6,0.481
Maharashtra,Pune,Hinjewadi,9368,7,26,afternoon,0.4,0.69,0.44,0.499,191.18,3.71,0.3,0.512
Maharashtra,Pune,Hinjewadi,5917,5,13,evening,0.4,0.69,0.44,0.499,169.06,2.6,0.6,0.504
Maharashtra,Pune,Hinjewadi,6931,9,19,morning,0.4,0.69,0.44,0.499,110.02,2.11,0.2,0.475
Maharashtra,Pune,Hinjewadi,7164,7,30,night,0.4,0.69,0.44,0.499,146.2,4.29,0.7,0.543
Karnataka,Bengaluru,Indiranagar,4203,11,12,morning,0.46,0.56,0.4,0.472,54.58,1.09,0.2,0.433
Karnataka,Bengaluru,Indiranagar,3095,11,12,night,0.46,0.56,0.4,0.472,40.19,1.09,0.7,0.458
Karnataka,Bengaluru,Indiranagar,5980,4,8,morning,0.46,0.56,0.4,0.472,213.57,2.0,0.2,0.451
Karnataka,Bengaluru,Indiranagar,3426,4,32,morning,0.46,0.56,0.4,0.472,122.36,8.0,0.2,0.511
Karnataka,Bengaluru,Indiranagar,7249,7,30,night,0.46,0.56,0.4,0.472,147.94,4.29,0.7,0.522
Karnataka,Bengaluru,Indiranagar,7766,8,18,morning,0.46,0.56,0.4,0.472,138.68,2.25,0.2,0.456
Karnataka,Bengaluru,Indiranagar,3778,8,10,afternoon,0.46,0.56,0.4,0.472,67.46,1.25,0.3,0.441
Karnataka,Bengaluru,Indiranagar,7307,12,32,evening,0.46,0.56,0.4,0.472,86.99,2.67,0.6,0.484
Karnataka,Bengaluru,Indiranagar,6462,4,35,evening,0.46,0.56,0.4,0.472,230.79,8.75,0.6,0.531
Karnataka,Bengaluru,Indiranagar,5783,6,24,morning,0.46,0.56,0.4,0.472,137.69,4.0,0.2,0.491
Karnataka,Bengaluru,Indiranagar,9561,11,24,evening,0.46,0.56,0.4,0.472,124.17,2.18,0.6,0.475
Karnataka,Bengaluru,Indiranagar,9273,6,33,morning,0.46,0.56,0.4,0.472,220.79,5.5,0.2,0.511
Karnataka,Bengaluru,Indiranagar,7273,5,28,afternoon,0.46,0.56,0.4,0.472,207.8,5.6,0.3,0.516
Karnataka,Bengaluru,Indiranagar,8079,4,32,night,0.46,0.56,0.4,0.472,288.54,8.0,0.7,0.536
Karnataka,Bengaluru,Indiranagar,7987,5,16,night,0.46,0.56,0.4,0.472,228.2,3.2,0.7,0.5
Karnataka,Bengaluru,Indiranagar,4536,7,26,morning,0.46,0.56,0.4,0.472,92.57,3.71,0.2,0.485
Karnataka,Bengaluru,Indiranagar,3864,4,11,night,0.46,0.56,0.4,0.472,138.0,2.75,0.7,0.491
Karnataka,Bengaluru,Indiranagar,5016,8,32,evening,0.46,0.56,0.4,0.472,89.57,4.0,0.6,0.511
Karnataka,Bengaluru,Indiranagar,9230,6,28,afternoon,0.46,0.56,0.4,0.472,219.76,4.67,0.3,0.509
Karnataka,Bengaluru,Indiranagar,7733,8,25,night,0.46,0.56,0.4,0.472,138.09,3.12,0.7,0.498
Karnataka,Bengaluru,Indiranagar,8785,7,8,night,0.46,0.56,0.4,0.472,179.29,1.14,0.7,0.459
Karnataka,Bengaluru,Indiranagar,7166,6,35,afternoon,0.46,0.56,0.4,0.472,170.62,5.83,0.3,0.516
Karnataka,Bengaluru,Indiranagar,4805,10,31,night,0.46,0.56,0.4,0.472,68.64,3.1,0.7,0.498
Karnataka,Bengaluru,Indiranagar,4998,5,20,evening,0.46,0.56,0.4,0.472,142.8,4.0,0.6,0.511
Karnataka,Bengaluru,Indiranagar,6788,10,13,evening,0.46,0.56,0.4,0.472,96.97,1.3,0.6,0.457
Karnataka,Bengaluru,Indiranagar,9440,10,25,night,0.46,0.56,0.4,0.472,134.86,2.5,0.7,0.486
Karnataka,Bengaluru,Indiranagar,4123,4,27,evening,0.46,0.56,0.4,0.472,147.25,6.75,0.6,0.531
Karnataka,Bengaluru,Indiranagar,6745,9,22,afternoon,0.46,0.56,0.4,0.472,107.06,2.44,0.3,0.465
Karnataka,Bengaluru,Indiranagar,8698,11,8,afternoon,0.46,0.56,0.4,0.472,112.96,0.73,0.3,0.431
Karnataka,Bengaluru,Indiranagar,6468,12,21,evening,0.46,0.56,0.4,0.472,77.0,1.75,0.6,0.466
Karnataka,Bengaluru,Indiranagar,6007,5,28,afternoon,0.46,0.56,0.4,0.472,171.63,5.6,0.3,0.516
Karnataka,Bengaluru,Indiranagar,4924,10,15,evening,0.46,0.56,0.4,0.472,70.34,1.5,0.6,0.461
Karnataka,Bengaluru,Indiranagar,3349,6,25,afternoon,0.46,0.56,0.4,0.472,79.74,4.17,0.3,0.499
Karnataka,Bengaluru,Indiranagar,7941,4,30,evening,0.46,0.56,0.4,0.472,283.61,7.5,0.6,0.531
Karnataka,Bengaluru,Indiranagar,8483,9,32,morning,0.46,0.56,0.4,0.472,134.65,3.56,0.2,0.482
Karnataka,Bengaluru,Indiranagar,9889,6,31,night,0.46,0.56,0.4,0.472,235.45,5.17,0.7,0.536
Karnataka,Bengaluru,Indiranagar,3074,6,21,morning,0.46,0.56,0.4,0.472,73.19,3.5,0.2,0.481
Karnataka,Bengaluru,Indiranagar,6516,10,34,morning,0.46,0.56,0.4,0.472,93.09,3.4,0.2,0.479
Karnataka,Bengaluru,Indiranagar,4048,11,28,evening,0.46,0.56,0.4,0.472,52.57,2.55,0.6,0.482
Karnataka,Bengaluru,Indiranagar,8937,5,29,night,0.46,0.56,0.4,0.472,255.34,5.8,0.7,0.536
Karnataka,Bengaluru,Indiranagar,3381,4,13,morning,0.46,0.56,0.4,0.472,120.75,3.25,0.2,0.476
Karnataka,Bengaluru,Indiranagar,9237,8,18,evening,0.46,0.56,0.4,0.472,164.95,2.25,0.6,0.476
Karnataka,Bengaluru,Indiranagar,6522,5,35,night,0.46,0.56,0.4,0.472,186.34,7.0,0.7,0.536
Karnataka,Bengaluru,Indiranagar,9091,5,19,night,0.46,0.56,0.4,0.472,259.74,3.8,0.7,0.512
Karnataka,Bengaluru,Indiranagar,6985,11,8,night,0.46,0.56,0.4,0.472,90.71,0.73,0.7,0.451
Karnataka,Bengaluru,Indiranagar,3304,10,11,evening,0.46,0.56,0.4,0.472,47.2,1.1,0.6,0.453
Karnataka,Bengaluru,Indiranagar,4590,9,29,evening,0.46,0.56,0.4,0.472,72.86,3.22,0.6,0.495
Karnataka,Bengaluru,Indiranagar,9113,10,34,night,0.46,0.56,0.4,0.472,130.19,3.4,0.7,0.504
Karnataka,Bengaluru,Indiranagar,4405,5,21,morning,0.46,0.56,0.4,0.472,125.86,4.2,0.2,0.495
Karnataka,Bengaluru,Indiranagar,9899,4,34,afternoon,0.46,0.56,0.4,0.472,353.54,8.5,0.3,0.516
Karnataka,Bengaluru,Indiranagar,9783,5,29,morning,0.46,0.56,0.4,0.472,279.51,5.8,0.2,0.511
Karnataka,Bengaluru,Indiranagar,7600,5,19,morning,0.46,0.56,0.4,0.472,217.14,3.8,0.2,0.487
Karnataka,Bengaluru,Indiranagar,4963,12,24,afternoon,0.46,0.56,0.4,0.472,59.08,2.0,0.3,0.456
Karnataka,Bengaluru,Indiranagar,9337,10,31,afternoon,0.46,0.56,0.4,0.472,133.39,3.1,0.3,0.478
Karnataka,Bengaluru,Indiranagar,7373,4,20,afternoon,0.46,0.56,0.4,0.472,263.32,5.0,0.3,0.516
Karnataka,Bengaluru,Indiranagar,6056,6,32,evening,0.46,0.56,0.4,0.472,144.19,5.33,0.6,0.531
Karnataka,Bengaluru,Indiranagar,5254,12,10,morning,0.46,0.56,0.4,0.472,62.55,0.83,0.2,0.428
Karnataka,Bengaluru,Indiranagar,7416,12,33,evening,0.46,0.56,0.4,0.472,88.29,2.75,0.6,0.486
Karnataka,Bengaluru,Indiranagar,5383,9,18,morning,0.46,0.56,0.4,0.472,85.44,2.0,0.2,0.451
Karnataka,Bengaluru,Indiranagar,9493,9,29,morning,0.46,0.56,0.4,0.472,150.68,3.22,0.2,0.475
Karnataka,Bengaluru,Indiranagar,3227,6,32,evening,0.46,0.56,0.4,0.472,76.83,5.33,0.6,0.531
Karnataka,Bengaluru,Indiranagar,9984,7,24,night,0.46,0.56,0.4,0.472,203.76,3.43,0.7,0.505
Karnataka,Bengaluru,Indiranagar,3783,10,20,evening,0.46,0.56,0.4,0.472,54.04,2.0,0.6,0.471
Karnataka,Bengaluru,Indiranagar,3115,9,18,morning,0.46,0.56,0.4,0.472,49.44,2.0,0.2,0.451
Karnataka,Bengaluru,Indiranagar,7432,8,15,night,0.46,0.56,0.4,0.472,132.71,1.88,0.7,0.474
Karnataka,Bengaluru,Indiranagar,3300,7,21,morning,0.46,0.56,0.4,0.472,67.35,3.0,0.2,0.471
Karnataka,Bengaluru,Indiranagar,6120,12,14,morning,0.46,0.56,0.4,0.472,72.86,1.17,0.2,0.434
Karnataka,Bengaluru,Indiranagar,7688,4,25,morning,0.46,0.56,0.4,0.472,274.57,6.25,0.2,0.511
Karnataka,Bengaluru,Indiranagar,4312,8,19,morning,0.46,0.56,0.4,0.472,77.0,2.38,0.2,0.459
Karnataka,Bengaluru,Indiranagar,4133,5,24,night,0.46,0.56,0.4,0.472,118.09,4.8,0.7,0.532
Karnataka,Bengaluru,Indiranagar,3390,10,25,night,0.46,0.56,0.4,0.472,48.43,2.5,0.7,0.486
Karnataka,Bengaluru,Indiranagar,9724,6,9,afternoon,0.46,0.56,0.4,0.472,231.52,1.5,0.3,0.446
Karnataka,Bengaluru,Indiranagar,3075,8,21,afternoon,0.46,0.56,0.4,0.472,54.91,2.62,0.3,0.468
Karnataka,Bengaluru,Indiranagar,7891,9,28,evening,0.46,0.56,0.4,0.472,125.25,3.11,0.6,0.493
Karnataka,Bengaluru,Indiranagar,4633,7,8,afternoon,0.46,0.56,0.4,0.472,94.55,1.14,0.3,0.439
Karnataka,Bengaluru,Indiranagar,5060,10,24,evening,0.46,0.56,0.4,0.472,72.29,2.4,0.6,0.479
Karnataka,Bengaluru,Indiranagar,6908,9,29,morning,0.46,0.56,0.4,0.472,109.65,3.22,0.2,0.475
Karnataka,Bengaluru,Indiranagar,5526,6,32,morning,0.46,0.56,0.4,0.472,131.57,5.33,0.2,0.511
Karnataka,Bengaluru,Indiranagar,6034,5,33,night,0.46,0.56,0.4,0.472,172.4,6.6,0.7,0.536
Karnataka,Bengaluru,Indiranagar,3173,11,29,afternoon,0.46,0.56,0.4,0.472,41.21,2.64,0.3,0.469
Karnataka,Bengaluru,Koramangala,9577,12,9,evening,0.48,0.57,0.44,0.495,114.01,0.75,0.6,0.466
Karnataka,Bengaluru,Koramangala,6528,6,13,evening,0.48,0.57,0.44,0.495,155.43,2.17,0.6,0.494
Karnataka,Bengaluru,Koramangala,6035,12,17,night,0.48,0.57,0.44,0.495,71.85,1.42,0.7,0.484
Karnataka,Bengaluru,Koramangala,9979,10,9,morning,0.48,0.57,0.44,0.495,142.56,0.9,0.2,0.449
Karnataka,Bengaluru,Koramangala,9649,9,20,afternoon,0.48,0.57,0.44,0.495,153.16,2.22,0.3,0.48
Karnataka,Bengaluru,Koramangala,7087,6,34,night,0.48,0.57,0.44,0.495,168.74,5.67,0.7,0.555
Karnataka,Bengaluru,Koramangala,5033,4,16,evening,0.48,0.57,0.44,0.495,179.75,4.0,0.6,0.53
Karnataka,Bengaluru,Koramangala,6493,10,22,afternoon,0.48,0.57,0.44,0.495,92.76,2.2,0.3,0.48
Karnataka,Bengaluru,Koramangala,5559,11,27,evening,0.48,0.57,0.44,0.495,72.19,2.45,0.6,0.499
Karnataka,Bengaluru,Koramangala,3399,9,26,morning,0.48,0.57,0.44,0.495,53.95,2.89,0.2,0.488
Karnataka,Bengaluru,Koramangala,3215,9,17,morning,0.48,0.57,0.44,0.495,51.03,1.89,0.2,0.468
Karnataka,Bengaluru,Koramangala,9060,9,25,evening,0.48,0.57,0.44,0.495,143.81,2.78,0.6,0.506
Karnataka,Bengaluru,Koramangala,6824,9,18,morning,0.48,0.57,0.44,0.495,108.32,2.0,0.2,0.471
Karnataka,Bengaluru,Koramangala,7393,11,11,morning,0.48,0.57,0.44,0.495,96.01,1.0,0.2,0.451
Karnataka,Bengaluru,Koramangala,9470,6,28,evening,0.48,0.57,0.44,0.495,225.48,4.67,0.6,0.544
Karnataka,Bengaluru,Koramangala,5413,10,13,afternoon,0.48,0.57,0.44,0.495,77.33,1.3,0.3,0.462
Karnataka,Bengaluru,Koramangala,6766,12,31,afternoon,0.48,0.57,0.44,0.495,80.55,2.58,0.3,0.487
Karnataka,Bengaluru,Koramangala,7424,9,17,evening,0.48,0.57,0.44,0.495,117.84,1.89,0.6,0.488
Karnataka,Bengaluru,Koramangala,8878,10,25,evening,0.48,0.57,0.44,0.495,126.83,2.5,0.6,0.5
Karnataka,Bengaluru,Koramangala,3076,4,20,night,0.48,0.57,0.44,0.495,109.86,5.0,0.7,0.555
Karnataka,Bengaluru,Koramangala,4868,9,32,evening,0.48,0.57,0.44,0.495,77.27,3.56,0.6,0.522
Karnataka,Bengaluru,Koramangala,7406,4,34,night,0.48,0.57,0.44,0.495,264.5,8.5,0.7,0.555
Karnataka,Bengaluru,Koramangala,5060,8,8,afternoon,0.48,0.57,0.44,0.495,90.36,1.0,0.3,0.456
Karnataka,Bengaluru,Koramangala,7819,8,24,morning,0.48,0.57,0.44,0.495,139.62,3.0,0.2,0.49
Karnataka,Bengaluru,Koramangala,6387,7,10,evening,0.48,0.57,0.44,0.495,130.35,1.43,0.6,0.479
Karnataka,Bengaluru,Koramangala,9833,10,22,night,0.48,0.57,0.44,0.495,140.47,2.2,0.7,0.499
Karnataka,Bengaluru,Koramangala,8007,7,33,morning,0.48,0.57,0.44,0.495,163.41,4.71,0.2,0.525
Karnataka,Bengaluru,Koramangala,7482,12,10,evening,0.48,0.57,0.44,0.495,89.07,0.83,0.6,0.467
Karnataka,Bengaluru,Koramangala,7620,10,31,morning,0.48,0.57,0.44,0.495,108.86,3.1,0.2,0.492
Karnataka,Bengaluru,Koramangala,5296,9,34,afternoon,0.48,0.57,0.44,0.495,84.06,3.78,0.3,0.511
Karnataka,Bengaluru,Koramangala,7162,5,14,evening,0.48,0.57,0.44,0.495,204.63,2.8,0.6,0.506
Karnataka,Bengaluru,Koramangala,5167,4,35,afternoon,0.48,0.57,0.44,0.495,184.54,8.75,0.3,0.535
Karnataka,Bengaluru,Koramangala,4722,8,8,afternoon,0.48,0.57,0.44,0.495,84.32,1.0,0.3,0.456
Karnataka,Bengaluru,Koramangala,7265,12,16,afternoon,0.48,0.57,0.44,0.495,86.49,1.33,0.3,0.462
Karnataka,Bengaluru,Koramangala,8063,11,20,morning,0.48,0.57,0.44,0.495,104.71,1.82,0.2,0.467
Karnataka,Bengaluru,Koramangala,9351,7,21,morning,0.48,0.57,0.44,0.495,190.84,3.0,0.2,0.49
Karnataka,Bengaluru,Koramangala,9273,5,17,morning,0.48,0.57,0.44,0.495,264.94,3.4,0.2,0.498
Karnataka,Bengaluru,Koramangala,4195,9,35,night,0.48,0.57,0.44,0.495,66.59,3.89,0.7,0.533
Karnataka,Bengaluru,Koramangala,4045,8,23,evening,0.48,0.57,0.44,0.495,72.23,2.88,0.6,0.508
Karnataka,Bengaluru,Koramangala,4101,6,24,morning,0.48,0.57,0.44,0.495,97.64,4.0,0.2,0.51
Karnataka,Bengaluru,Koramangala,7502,9,20,evening,0.48,0.57,0.44,0.495,119.08,2.22,0.6,0.495
Karnataka,Bengaluru,Koramangala,5537,5,32,evening,0.48,0.57,0.44,0.495,158.2,6.4,0.6,0.55
Karnataka,Bengaluru,Koramangala,4765,9,24,evening,0.48,0.57,0.44,0.495,75.63,2.67,0.6,0.504
Karnataka,Bengaluru,Koramangala,7446,4,31,afternoon,0.48,0.57,0.44,0.495,265.93,7.75,0.3,0.535
Karnataka,Bengaluru,Koramangala,3362,6,10,night,0.48,0.57,0.44,0.495,80.05,1.67,0.7,0.489
Karnataka,Bengaluru,Koramangala,9867,10,26,evening,0.48,0.57,0.44,0.495,140.96,2.6,0.6,0.502
Karnataka,Bengaluru,Koramangala,6398,8,25,night,0.48,0.57,0.44,0.495,114.25,3.12,0.7,0.518
Karnataka,Bengaluru,Koramangala,5760,8,20,evening,0.48,0.57,0.44,0.495,102.86,2.5,0.6,0.5
Karnataka,Bengaluru,Koramangala,5145,12,24,night,0.48,0.57,0.44,0.495,61.25,2.0,0.7,0.495
Karnataka,Bengaluru,Koramangala,8642,9,22,evening,0.48,0.57,0.44,0.495,137.17,2.44,0.6,0.499
Karnataka,Bengaluru,Koramangala,6589,12,32,evening,0.48,0.57,0.44,0.495,78.44,2.67,0.6,0.504
Karnataka,Bengaluru,Koramangala,3380,11,31,evening,0.48,0.57,0.44,0.495,43.9,2.82,0.6,0.507
Karnataka,Bengaluru,Koramangala,3075,8,25,night,0.48,0.57,0.44,0.495,54.91,3.12,0.7,0.518
Karnataka,Bengaluru,Koramangala,8234,11,35,night,0.48,0.57,0.44,0.495,106.94,3.18,0.7,0.519
Karnataka,Bengaluru,Koramangala,4229,10,34,morning,0.48,0.57,0.44,0.495,60.41,3.4,0.2,0.498
Karnataka,Bengaluru,Koramangala,8606,6,28,evening,0.48,0.57,0.44,0.495,204.9,4.67,0.6,0.544
Karnataka,Bengaluru,Koramangala,4425,4,31,night,0.48,0.57,0.44,0.495,158.04,7.75,0.7,0.555
Karnataka,Bengaluru,Koramangala,5637,12,11,afternoon,0.48,0.57,0.44,0.495,67.11,0.92,0.3,0.454
Karnataka,Bengaluru,Koramangala,3279,5,12,evening,0.48,0.57,0.44,0.495,93.69,2.4,0.6,0.498
Karnataka,Bengaluru,Koramangala,7764,4,23,morning,0.48,0.57,0.44,0.495,277.29,5.75,0.2,0.53
Karnataka,Bengaluru,Koramangala,6502,8,8,morning,0.48,0.57,0.44,0.495,116.11,1.0,0.2,0.451
Karnataka,Bengaluru,Koramangala,9146,4,20,morning,0.48,0.57,0.44,0.495,326.64,5.0,0.2,0.53
Karnataka,Bengaluru,Koramangala,4347,12,25,morning,0.48,0.57,0.44,0.495,51.75,2.08,0.2,0.472
Karnataka,Bengaluru,Koramangala,5872,10,19,evening,0.48,0.57,0.44,0.495,83.89,1.9,0.6,0.489
Karnataka,Bengaluru,Koramangala,4750,4,15,night,0.48,0.57,0.44,0.495,169.64,3.75,0.7,0.53
Karnataka,Bengaluru,Koramangala,5906,10,33,evening,0.48,0.57,0.44,0.495,84.37,3.3,0.6,0.516
Karnataka,Bengaluru,Koramangala,7467,6,20,night,0.48,0.57,0.44,0.495,177.79,3.33,0.7,0.522
Karnataka,Bengaluru,Koramangala,9215,12,10,afternoon,0.48,0.57,0.44,0.495,109.7,0.83,0.3,0.452
Karnataka,Bengaluru,Koramangala,3645,9,14,evening,0.48,0.57,0.44,0.495,57.86,1.56,0.6,0.482
Karnataka,Bengaluru,Koramangala,9009,8,26,morning,0.48,0.57,0.44,0.495,160.88,3.25,0.2,0.495
Karnataka,Bengaluru,Koramangala,9770,4,25,night,0.48,0.57,0.44,0.495,348.93,6.25,0.7,0.555
Karnataka,Bengaluru,Koramangala,3743,11,26,night,0.48,0.57,0.44,0.495,48.61,2.36,0.7,0.503
Karnataka,Bengaluru,Koramangala,8529,5,19,morning,0.48,0.57,0.44,0.495,243.69,3.8,0.2,0.506
Karnataka,Bengaluru,Koramangala,8723,5,18,afternoon,0.48,0.57,0.44,0.495,249.23,3.6,0.3,0.507
Karnataka,Bengaluru,Koramangala,4440,10,24,afternoon,0.48,0.57,0.44,0.495,63.43,2.4,0.3,0.483
Karnataka,Bengaluru,Koramangala,3142,10,31,night,0.48,0.57,0.44,0.495,44.89,3.1,0.7,0.517
Karnataka,Bengaluru,Koramangala,4644,6,34,night,0.48,0.57,0.44,0.495,110.57,5.67,0.7,0.555
Karnataka,Bengaluru,Koramangala,7174,8,29,night,0.48,0.57,0.44,0.495,128.11,3.62,0.7,0.528
Karnataka,Bengaluru,Koramangala,5673,9,20,night,0.48,0.57,0.44,0.495,90.05,2.22,0.7,0.5
Karnataka,Bengaluru,Koramangala,4242,8,30,night,0.48,0.57,0.44,0.495,75.75,3.75,0.7,0.53
Karnataka,Bengaluru,Whitefield,9781,6,16,morning,0.5,0.58,0.52,0.53,232.88,2.67,0.2,0.513
Karnataka,Bengaluru,Whitefield,3998,6,35,afternoon,0.5,0.58,0.52,0.53,95.19,5.83,0.3,0.565
Karnataka,Bengaluru,Whitefield,6846,4,23,night,0.5,0.58,0.52,0.53,244.5,5.75,0.7,0.585
Karnataka,Bengaluru,Whitefield,5008,11,12,morning,0.5,0.58,0.52,0.53,65.04,1.09,0.2,0.482
Karnataka,Bengaluru,Whitefield,4968,11,8,evening,0.5,0.58,0.52,0.53,64.52,0.73,0.6,0.495
Karnataka,Bengaluru,Whitefield,4653,5,28,morning,0.5,0.58,0.52,0.53,132.94,5.6,0.2,0.56
Karnataka,Bengaluru,Whitefield,8173,5,14,afternoon,0.5,0.58,0.52,0.53,233.51,2.8,0.3,0.521
